"","submission_date","state","variable","Value","year","month","day"
"455",2020-06-10,"WA","tot_cases",24642,2020,"6",10
"456",2020-06-11,"WA","tot_cases",24779,2020,"6",11
"457",2020-06-12,"WA","tot_cases",25171,2020,"6",12
"458",2020-06-13,"WA","tot_cases",25538,2020,"6",13
"459",2020-06-14,"WA","tot_cases",25834,2020,"6",14
"460",2020-06-15,"WA","tot_cases",26158,2020,"6",15
"461",2020-06-16,"WA","tot_cases",26531,2020,"6",16
"462",2020-06-17,"WA","tot_cases",26784,2020,"6",17
"463",2020-06-18,"WA","tot_cases",27192,2020,"6",18
"464",2020-06-19,"WA","tot_cases",27601,2020,"6",19
"465",2020-06-20,"WA","tot_cases",28225,2020,"6",20
"466",2020-06-21,"WA","tot_cases",28680,2020,"6",21
"467",2020-06-22,"WA","tot_cases",28870,2020,"6",22
"468",2020-06-23,"WA","tot_cases",29386,2020,"6",23
"469",2020-06-24,"WA","tot_cases",29869,2020,"6",24
"470",2020-06-25,"WA","tot_cases",30367,2020,"6",25
"471",2020-06-26,"WA","tot_cases",30855,2020,"6",26
"472",2020-06-27,"WA","tot_cases",31404,2020,"6",27
"473",2020-06-28,"WA","tot_cases",31752,2020,"6",28
"474",2020-06-29,"WA","tot_cases",32253,2020,"6",29
"475",2020-06-30,"WA","tot_cases",32824,2020,"6",30
"476",2020-07-01,"WA","tot_cases",33435,2020,"7",1
"477",2020-07-02,"WA","tot_cases",34151,2020,"7",2
"478",2020-07-03,"WA","tot_cases",34778,2020,"7",3
"479",2020-07-04,"WA","tot_cases",35247,2020,"7",4
"480",2020-07-05,"WA","tot_cases",35898,2020,"7",5
"481",2020-07-06,"WA","tot_cases",36985,2020,"7",6
"482",2020-07-07,"WA","tot_cases",37420,2020,"7",7
"483",2020-07-08,"WA","tot_cases",37941,2020,"7",8
"484",2020-07-09,"WA","tot_cases",38581,2020,"7",9
"485",2020-07-10,"WA","tot_cases",39218,2020,"7",10
"486",2020-07-11,"WA","tot_cases",39218,2020,"7",11
"487",2020-07-12,"WA","tot_cases",40656,2020,"7",12
"488",2020-07-13,"WA","tot_cases",41757,2020,"7",13
"489",2020-07-14,"WA","tot_cases",42304,2020,"7",14
"490",2020-07-15,"WA","tot_cases",43046,2020,"7",15
"491",2020-07-16,"WA","tot_cases",44313,2020,"7",16
"492",2020-07-17,"WA","tot_cases",45067,2020,"7",17
"493",2020-07-18,"WA","tot_cases",46026,2020,"7",18
"494",2020-07-19,"WA","tot_cases",46946,2020,"7",19
"495",2020-07-20,"WA","tot_cases",47743,2020,"7",20
"496",2020-07-21,"WA","tot_cases",48575,2020,"7",21
"497",2020-07-22,"WA","tot_cases",49247,2020,"7",22
"498",2020-07-23,"WA","tot_cases",50009,2020,"7",23
"499",2020-07-24,"WA","tot_cases",50824,2020,"7",24
"500",2020-07-25,"WA","tot_cases",51849,2020,"7",25
"501",2020-07-26,"WA","tot_cases",52635,2020,"7",26
"502",2020-07-27,"WA","tot_cases",53321,2020,"7",27
"503",2020-07-28,"WA","tot_cases",54205,2020,"7",28
"504",2020-07-29,"WA","tot_cases",54995,2020,"7",29
"505",2020-07-30,"WA","tot_cases",55803,2020,"7",30
"506",2020-07-31,"WA","tot_cases",55803,2020,"7",31
"507",2020-08-01,"WA","tot_cases",57541,2020,"8",1
"508",2020-08-02,"WA","tot_cases",58172,2020,"8",2
"509",2020-08-03,"WA","tot_cases",58715,2020,"8",3
"510",2020-08-04,"WA","tot_cases",59379,2020,"8",4
"511",2020-08-05,"WA","tot_cases",60084,2020,"8",5
"512",2020-08-06,"WA","tot_cases",60917,2020,"8",6
"513",2020-08-07,"WA","tot_cases",61587,2020,"8",7
"514",2020-08-08,"WA","tot_cases",62523,2020,"8",8
"515",2020-08-09,"WA","tot_cases",63072,2020,"8",9
"516",2020-08-10,"WA","tot_cases",63647,2020,"8",10
"517",2020-08-11,"WA","tot_cases",64151,2020,"8",11
"518",2020-08-12,"WA","tot_cases",64702,2020,"8",12
"519",2020-08-13,"WA","tot_cases",65339,2020,"8",13
"520",2020-08-14,"WA","tot_cases",66139,2020,"8",14
"521",2020-08-15,"WA","tot_cases",66885,2020,"8",15
"522",2020-08-16,"WA","tot_cases",67461,2020,"8",16
"523",2020-08-17,"WA","tot_cases",67721,2020,"8",17
"524",2020-08-18,"WA","tot_cases",68264,2020,"8",18
"525",2020-08-19,"WA","tot_cases",68689,2020,"8",19
"526",2020-08-20,"WA","tot_cases",69389,2020,"8",20
"527",2020-08-21,"WA","tot_cases",69779,2020,"8",21
"528",2020-08-22,"WA","tot_cases",70595,2020,"8",22
"529",2020-08-23,"WA","tot_cases",71012,2020,"8",23
"530",2020-08-24,"WA","tot_cases",71371,2020,"8",24
"531",2020-08-25,"WA","tot_cases",71705,2020,"8",25
"532",2020-08-26,"WA","tot_cases",72161,2020,"8",26
"533",2020-08-27,"WA","tot_cases",72703,2020,"8",27
"534",2020-08-28,"WA","tot_cases",73301,2020,"8",28
"535",2020-08-29,"WA","tot_cases",73879,2020,"8",29
"536",2020-08-30,"WA","tot_cases",74320,2020,"8",30
"537",2020-08-31,"WA","tot_cases",74635,2020,"8",31
"538",2020-09-01,"WA","tot_cases",74939,2020,"9",1
"539",2020-09-02,"WA","tot_cases",75377,2020,"9",2
"540",2020-09-03,"WA","tot_cases",75856,2020,"9",3
"541",2020-09-04,"WA","tot_cases",76335,2020,"9",4
"542",2020-09-05,"WA","tot_cases",76836,2020,"9",5
"543",2020-09-06,"WA","tot_cases",77235,2020,"9",6
"544",2020-09-07,"WA","tot_cases",77545,2020,"9",7
"545",2020-09-08,"WA","tot_cases",77545,2020,"9",8
"546",2020-09-09,"WA","tot_cases",78009,2020,"9",9
"547",2020-09-10,"WA","tot_cases",78467,2020,"9",10
"548",2020-09-11,"WA","tot_cases",79011,2020,"9",11
"549",2020-09-12,"WA","tot_cases",79476,2020,"9",12
"550",2020-09-13,"WA","tot_cases",79826,2020,"9",13
"551",2020-09-14,"WA","tot_cases",80138,2020,"9",14
"552",2020-09-15,"WA","tot_cases",80465,2020,"9",15
"553",2020-09-16,"WA","tot_cases",80812,2020,"9",16
"554",2020-09-17,"WA","tot_cases",81198,2020,"9",17
"555",2020-09-18,"WA","tot_cases",81602,2020,"9",18
"556",2020-09-19,"WA","tot_cases",82199,2020,"9",19
"557",2020-09-20,"WA","tot_cases",82548,2020,"9",20
"558",2020-09-21,"WA","tot_cases",82848,2020,"9",21
"559",2020-09-22,"WA","tot_cases",83193,2020,"9",22
"560",2020-09-23,"WA","tot_cases",83702,2020,"9",23
"561",2020-09-24,"WA","tot_cases",84238,2020,"9",24
"562",2020-09-25,"WA","tot_cases",85226,2020,"9",25
"563",2020-09-26,"WA","tot_cases",85830,2020,"9",26
"564",2020-09-27,"WA","tot_cases",86269,2020,"9",27
"565",2020-09-28,"WA","tot_cases",86638,2020,"9",28
"566",2020-09-29,"WA","tot_cases",87042,2020,"9",29
"567",2020-09-30,"WA","tot_cases",87522,2020,"9",30
"568",2020-10-01,"WA","tot_cases",88116,2020,"10",1
"569",2020-10-02,"WA","tot_cases",88810,2020,"10",2
"570",2020-10-03,"WA","tot_cases",89419,2020,"10",3
"571",2020-10-04,"WA","tot_cases",89874,2020,"10",4
"572",2020-10-05,"WA","tot_cases",90276,2020,"10",5
"573",2020-10-06,"WA","tot_cases",90663,2020,"10",6
"574",2020-10-07,"WA","tot_cases",91208,2020,"10",7
"575",2020-10-08,"WA","tot_cases",91918,2020,"10",8
"576",2020-10-09,"WA","tot_cases",92560,2020,"10",9
"577",2020-10-10,"WA","tot_cases",93035,2020,"10",10
"578",2020-10-11,"WA","tot_cases",93862,2020,"10",11
"579",2020-10-12,"WA","tot_cases",93862,2020,"10",12
"580",2020-10-13,"WA","tot_cases",94775,2020,"10",13
"581",2020-10-14,"WA","tot_cases",95509,2020,"10",14
"582",2020-10-15,"WA","tot_cases",96185,2020,"10",15
"583",2020-10-16,"WA","tot_cases",96894,2020,"10",16
"584",2020-10-17,"WA","tot_cases",97671,2020,"10",17
"585",2020-10-18,"WA","tot_cases",98201,2020,"10",18
"586",2020-10-19,"WA","tot_cases",98661,2020,"10",19
"587",2020-10-20,"WA","tot_cases",99150,2020,"10",20
"588",2020-10-21,"WA","tot_cases",99874,2020,"10",21
"589",2020-10-22,"WA","tot_cases",100525,2020,"10",22
"590",2020-10-23,"WA","tot_cases",101345,2020,"10",23
"591",2020-10-24,"WA","tot_cases",102264,2020,"10",24
"592",2020-10-25,"WA","tot_cases",102913,2020,"10",25
"593",2020-10-26,"WA","tot_cases",103500,2020,"10",26
"594",2020-10-27,"WA","tot_cases",104027,2020,"10",27
"595",2020-10-28,"WA","tot_cases",104743,2020,"10",28
"596",2020-10-29,"WA","tot_cases",105557,2020,"10",29
"597",2020-10-30,"WA","tot_cases",106573,2020,"10",30
"598",2020-10-31,"WA","tot_cases",107501,2020,"10",31
"599",2020-11-01,"WA","tot_cases",108315,2020,"11",1
"600",2020-11-02,"WA","tot_cases",109354,2020,"11",2
"601",2020-11-03,"WA","tot_cases",110011,2020,"11",3
"602",2020-11-04,"WA","tot_cases",111480,2020,"11",4
"603",2020-11-05,"WA","tot_cases",112550,2020,"11",5
"604",2020-11-06,"WA","tot_cases",114241,2020,"11",6
"605",2020-11-07,"WA","tot_cases",116011,2020,"11",7
"606",2020-11-08,"WA","tot_cases",117331,2020,"11",8
"607",2020-11-09,"WA","tot_cases",118570,2020,"11",9
"608",2020-11-10,"WA","tot_cases",120011,2020,"11",10
"609",2020-11-11,"WA","tot_cases",120011,2020,"11",11
"610",2020-11-12,"WA","tot_cases",123356,2020,"11",12
"611",2020-11-13,"WA","tot_cases",125498,2020,"11",13
"612",2020-11-14,"WA","tot_cases",127731,2020,"11",14
"613",2020-11-15,"WA","tot_cases",130040,2020,"11",15
"614",2020-11-16,"WA","tot_cases",131532,2020,"11",16
"615",2020-11-17,"WA","tot_cases",134121,2020,"11",17
"616",2020-11-18,"WA","tot_cases",135424,2020,"11",18
"617",2020-11-19,"WA","tot_cases",137411,2020,"11",19
"618",2020-11-20,"WA","tot_cases",139543,2020,"11",20
"619",2020-11-21,"WA","tot_cases",141260,2020,"11",21
"620",2020-11-22,"WA","tot_cases",141260,2020,"11",22
"621",2020-11-23,"WA","tot_cases",147537,2020,"11",23
"622",2020-11-24,"WA","tot_cases",151019,2020,"11",24
"623",2020-11-25,"WA","tot_cases",153906,2020,"11",25
"624",2020-11-26,"WA","tot_cases",153906,2020,"11",26
"625",2020-11-27,"WA","tot_cases",158167,2020,"11",27
"626",2020-11-28,"WA","tot_cases",160634,2020,"11",28
"627",2020-11-29,"WA","tot_cases",162700,2020,"11",29
"628",2020-11-30,"WA","tot_cases",165019,2020,"11",30
"629",2020-01-22,"MA","tot_cases",0,2020,"1",22
"630",2020-01-23,"MA","tot_cases",0,2020,"1",23
"631",2020-01-24,"MA","tot_cases",0,2020,"1",24
"632",2020-01-25,"MA","tot_cases",0,2020,"1",25
"633",2020-01-26,"MA","tot_cases",0,2020,"1",26
"634",2020-01-27,"MA","tot_cases",0,2020,"1",27
"635",2020-01-28,"MA","tot_cases",0,2020,"1",28
"636",2020-01-29,"MA","tot_cases",0,2020,"1",29
"637",2020-01-30,"MA","tot_cases",0,2020,"1",30
"638",2020-01-31,"MA","tot_cases",0,2020,"1",31
"639",2020-02-01,"MA","tot_cases",1,2020,"2",1
"640",2020-02-02,"MA","tot_cases",1,2020,"2",2
"641",2020-02-03,"MA","tot_cases",1,2020,"2",3
"642",2020-02-04,"MA","tot_cases",1,2020,"2",4
"643",2020-02-05,"MA","tot_cases",1,2020,"2",5
"644",2020-02-06,"MA","tot_cases",1,2020,"2",6
"645",2020-02-07,"MA","tot_cases",1,2020,"2",7
"646",2020-02-08,"MA","tot_cases",1,2020,"2",8
"647",2020-02-09,"MA","tot_cases",1,2020,"2",9
"648",2020-02-10,"MA","tot_cases",1,2020,"2",10
"649",2020-02-11,"MA","tot_cases",1,2020,"2",11
"650",2020-02-12,"MA","tot_cases",1,2020,"2",12
"651",2020-02-13,"MA","tot_cases",1,2020,"2",13
"652",2020-02-14,"MA","tot_cases",1,2020,"2",14
"653",2020-02-15,"MA","tot_cases",1,2020,"2",15
"654",2020-02-16,"MA","tot_cases",1,2020,"2",16
"655",2020-02-17,"MA","tot_cases",1,2020,"2",17
"656",2020-02-18,"MA","tot_cases",1,2020,"2",18
"657",2020-02-19,"MA","tot_cases",1,2020,"2",19
"658",2020-02-20,"MA","tot_cases",1,2020,"2",20
"659",2020-02-21,"MA","tot_cases",1,2020,"2",21
"660",2020-02-22,"MA","tot_cases",1,2020,"2",22
"661",2020-02-23,"MA","tot_cases",1,2020,"2",23
"662",2020-02-24,"MA","tot_cases",1,2020,"2",24
"663",2020-02-25,"MA","tot_cases",1,2020,"2",25
"664",2020-02-26,"MA","tot_cases",1,2020,"2",26
"665",2020-02-27,"MA","tot_cases",1,2020,"2",27
"666",2020-02-28,"MA","tot_cases",1,2020,"2",28
"667",2020-02-29,"MA","tot_cases",1,2020,"2",29
"668",2020-03-01,"MA","tot_cases",1,2020,"3",1
"669",2020-03-02,"MA","tot_cases",1,2020,"3",2
"670",2020-03-03,"MA","tot_cases",2,2020,"3",3
"671",2020-03-04,"MA","tot_cases",2,2020,"3",4
"672",2020-03-05,"MA","tot_cases",2,2020,"3",5
"673",2020-03-06,"MA","tot_cases",7,2020,"3",6
"674",2020-03-07,"MA","tot_cases",9,2020,"3",7
"675",2020-03-08,"MA","tot_cases",28,2020,"3",8
"676",2020-03-09,"MA","tot_cases",28,2020,"3",9
"677",2020-03-10,"MA","tot_cases",91,2020,"3",10
"678",2020-03-11,"MA","tot_cases",95,2020,"3",11
"679",2020-03-12,"MA","tot_cases",108,2020,"3",12
"680",2020-03-13,"MA","tot_cases",109,2020,"3",13
"681",2020-03-14,"MA","tot_cases",109,2020,"3",14
"682",2020-03-15,"MA","tot_cases",164,2020,"3",15
"683",2020-03-16,"MA","tot_cases",197,2020,"3",16
"684",2020-03-17,"MA","tot_cases",218,2020,"3",17
"685",2020-03-18,"MA","tot_cases",256,2020,"3",18
"686",2020-03-19,"MA","tot_cases",328,2020,"3",19
"687",2020-03-20,"MA","tot_cases",413,2020,"3",20
"688",2020-03-21,"MA","tot_cases",525,2020,"3",21
"689",2020-03-22,"MA","tot_cases",646,2020,"3",22
"690",2020-03-23,"MA","tot_cases",777,2020,"3",23
"691",2020-03-24,"MA","tot_cases",1159,2020,"3",24
"692",2020-03-25,"MA","tot_cases",1838,2020,"3",25
"693",2020-03-26,"MA","tot_cases",2417,2020,"3",26
"694",2020-03-27,"MA","tot_cases",3240,2020,"3",27
"695",2020-03-28,"MA","tot_cases",4257,2020,"3",28
"696",2020-03-29,"MA","tot_cases",4955,2020,"3",29
"697",2020-03-30,"MA","tot_cases",5752,2020,"3",30
"698",2020-03-31,"MA","tot_cases",6620,2020,"3",31
"699",2020-04-01,"MA","tot_cases",7738,2020,"4",1
"700",2020-04-02,"MA","tot_cases",8966,2020,"4",2
"701",2020-04-03,"MA","tot_cases",10402,2020,"4",3
"702",2020-04-04,"MA","tot_cases",11736,2020,"4",4
"703",2020-04-05,"MA","tot_cases",12500,2020,"4",5
"704",2020-04-06,"MA","tot_cases",13837,2020,"4",6
"705",2020-04-07,"MA","tot_cases",15202,2020,"4",7
"706",2020-04-08,"MA","tot_cases",16567,2020,"4",8
"707",2020-04-09,"MA","tot_cases",18941,2020,"4",9
"708",2020-04-10,"MA","tot_cases",20845,2020,"4",10
"709",2020-04-11,"MA","tot_cases",23918,2020,"4",11
"710",2020-04-12,"MA","tot_cases",25475,2020,"4",12
"711",2020-04-13,"MA","tot_cases",26867,2020,"4",13
"712",2020-04-14,"MA","tot_cases",28163,2020,"4",14
"713",2020-04-15,"MA","tot_cases",29918,2020,"4",15
"714",2020-04-16,"MA","tot_cases",32181,2020,"4",16
"715",2020-04-17,"MA","tot_cases",34402,2020,"4",17
"716",2020-04-18,"MA","tot_cases",36372,2020,"4",18
"717",2020-04-19,"MA","tot_cases",38077,2020,"4",19
"718",2020-04-20,"MA","tot_cases",39643,2020,"4",20
"719",2020-04-21,"MA","tot_cases",41199,2020,"4",21
"720",2020-04-22,"MA","tot_cases",42944,2020,"4",22
"721",2020-04-23,"MA","tot_cases",46023,2020,"4",23
"722",2020-04-24,"MA","tot_cases",50969,2020,"4",24
"723",2020-04-25,"MA","tot_cases",53348,2020,"4",25
"724",2020-04-26,"MA","tot_cases",54938,2020,"4",26
"725",2020-04-27,"MA","tot_cases",56462,2020,"4",27
"726",2020-04-28,"MA","tot_cases",58302,2020,"4",28
"727",2020-04-29,"MA","tot_cases",60265,2020,"4",29
"728",2020-04-30,"MA","tot_cases",62205,2020,"4",30
"729",2020-05-01,"MA","tot_cases",64311,2020,"5",1
"730",2020-05-02,"MA","tot_cases",66263,2020,"5",2
"731",2020-05-03,"MA","tot_cases",68087,2020,"5",3
"732",2020-05-04,"MA","tot_cases",69087,2020,"5",4
"733",2020-05-05,"MA","tot_cases",70271,2020,"5",5
"734",2020-05-06,"MA","tot_cases",72025,2020,"5",6
"735",2020-05-07,"MA","tot_cases",73721,2020,"5",7
"736",2020-05-08,"MA","tot_cases",75333,2020,"5",8
"737",2020-05-09,"MA","tot_cases",76743,2020,"5",9
"738",2020-05-10,"MA","tot_cases",77793,2020,"5",10
"739",2020-05-11,"MA","tot_cases",78462,2020,"5",11
"740",2020-05-12,"MA","tot_cases",79332,2020,"5",12
"741",2020-05-13,"MA","tot_cases",80497,2020,"5",13
"742",2020-05-14,"MA","tot_cases",82182,2020,"5",14
"743",2020-05-15,"MA","tot_cases",83421,2020,"5",15
"744",2020-05-16,"MA","tot_cases",84933,2020,"5",16
"745",2020-05-17,"MA","tot_cases",86010,2020,"5",17
"746",2020-05-18,"MA","tot_cases",87052,2020,"5",18
"747",2020-05-19,"MA","tot_cases",87925,2020,"5",19
"748",2020-05-20,"MA","tot_cases",88970,2020,"5",20
"749",2020-05-21,"MA","tot_cases",90084,2020,"5",21
"750",2020-05-22,"MA","tot_cases",90899,2020,"5",22
"751",2020-05-23,"MA","tot_cases",91662,2020,"5",23
"752",2020-05-24,"MA","tot_cases",92675,2020,"5",24
"753",2020-05-25,"MA","tot_cases",93271,2020,"5",25
"754",2020-05-26,"MA","tot_cases",93693,2020,"5",26
"755",2020-05-27,"MA","tot_cases",94220,2020,"5",27
"756",2020-05-28,"MA","tot_cases",94895,2020,"5",28
"757",2020-05-29,"MA","tot_cases",95512,2020,"5",29
"758",2020-05-30,"MA","tot_cases",96301,2020,"5",30
"759",2020-05-31,"MA","tot_cases",96965,2020,"5",31
"760",2020-06-01,"MA","tot_cases",100805,2020,"6",1
"761",2020-06-02,"MA","tot_cases",101163,2020,"6",2
"762",2020-06-03,"MA","tot_cases",101592,2020,"6",3
"763",2020-06-04,"MA","tot_cases",102063,2020,"6",4
"764",2020-06-05,"MA","tot_cases",102557,2020,"6",5
"765",2020-06-06,"MA","tot_cases",103132,2020,"6",6
"766",2020-06-07,"MA","tot_cases",103436,2020,"6",7
"767",2020-06-08,"MA","tot_cases",103626,2020,"6",8
"768",2020-06-09,"MA","tot_cases",103889,2020,"6",9
"769",2020-06-10,"MA","tot_cases",104156,2020,"6",10
"770",2020-06-11,"MA","tot_cases",104667,2020,"6",11
"771",2020-06-12,"MA","tot_cases",105059,2020,"6",12
"772",2020-06-13,"MA","tot_cases",105395,2020,"6",13
"773",2020-06-14,"MA","tot_cases",105603,2020,"6",14
"774",2020-06-15,"MA","tot_cases",105690,2020,"6",15
"775",2020-06-16,"MA","tot_cases",105885,2020,"6",16
"776",2020-06-17,"MA","tot_cases",106151,2020,"6",17
"777",2020-06-18,"MA","tot_cases",106422,2020,"6",18
"778",2020-06-19,"MA","tot_cases",106650,2020,"6",19
"779",2020-06-20,"MA","tot_cases",106936,2020,"6",20
"780",2020-06-21,"MA","tot_cases",107061,2020,"6",21
"781",2020-06-22,"MA","tot_cases",107210,2020,"6",22
"782",2020-06-23,"MA","tot_cases",107439,2020,"6",23
"783",2020-06-24,"MA","tot_cases",107611,2020,"6",24
"784",2020-06-25,"MA","tot_cases",107837,2020,"6",25
"785",2020-06-26,"MA","tot_cases",108070,2020,"6",26
"786",2020-06-27,"MA","tot_cases",108443,2020,"6",27
"787",2020-06-28,"MA","tot_cases",108667,2020,"6",28
"788",2020-06-29,"MA","tot_cases",108768,2020,"6",29
"789",2020-06-30,"MA","tot_cases",108882,2020,"6",30
"790",2020-07-01,"MA","tot_cases",109143,2020,"7",1
"791",2020-07-02,"MA","tot_cases",109338,2020,"7",2
"792",2020-07-03,"MA","tot_cases",109628,2020,"7",3
"793",2020-07-04,"MA","tot_cases",109838,2020,"7",4
"794",2020-07-05,"MA","tot_cases",109974,2020,"7",5
"795",2020-07-06,"MA","tot_cases",110137,2020,"7",6
"796",2020-07-07,"MA","tot_cases",110338,2020,"7",7
"797",2020-07-08,"MA","tot_cases",110602,2020,"7",8
"798",2020-07-09,"MA","tot_cases",110897,2020,"7",9
"799",2020-07-10,"MA","tot_cases",111110,2020,"7",10
"800",2020-07-11,"MA","tot_cases",111398,2020,"7",11
"801",2020-07-12,"MA","tot_cases",111597,2020,"7",12
"802",2020-07-13,"MA","tot_cases",111827,2020,"7",13
"803",2020-07-14,"MA","tot_cases",112130,2020,"7",14
"804",2020-07-15,"MA","tot_cases",112347,2020,"7",15
"805",2020-07-16,"MA","tot_cases",112581,2020,"7",16
"806",2020-07-17,"MA","tot_cases",112879,2020,"7",17
"807",2020-07-18,"MA","tot_cases",113238,2020,"7",18
"808",2020-07-19,"MA","tot_cases",113534,2020,"7",19
"809",2020-07-20,"MA","tot_cases",113789,2020,"7",20
"810",2020-07-21,"MA","tot_cases",114033,2020,"7",21
"811",2020-07-22,"MA","tot_cases",114320,2020,"7",22
"812",2020-07-23,"MA","tot_cases",114647,2020,"7",23
"813",2020-07-24,"MA","tot_cases",114985,2020,"7",24
"814",2020-07-25,"MA","tot_cases",115274,2020,"7",25
"815",2020-07-26,"MA","tot_cases",115637,2020,"7",26
"816",2020-07-27,"MA","tot_cases",115926,2020,"7",27
"817",2020-07-28,"MA","tot_cases",116182,2020,"7",28
"818",2020-07-29,"MA","tot_cases",116684,2020,"7",29
"819",2020-07-30,"MA","tot_cases",117098,2020,"7",30
"820",2020-07-31,"MA","tot_cases",117612,2020,"7",31
"821",2020-08-01,"MA","tot_cases",118040,2020,"8",1
"822",2020-08-02,"MA","tot_cases",118458,2020,"8",2
"823",2020-08-03,"MA","tot_cases",118657,2020,"8",3
"824",2020-08-04,"MA","tot_cases",119203,2020,"8",4
"825",2020-08-05,"MA","tot_cases",119643,2020,"8",5
"826",2020-08-06,"MA","tot_cases",119874,2020,"8",6
"827",2020-08-07,"MA","tot_cases",120291,2020,"8",7
"828",2020-08-08,"MA","tot_cases",120711,2020,"8",8
"829",2020-08-09,"MA","tot_cases",121040,2020,"8",9
"830",2020-08-10,"MA","tot_cases",121315,2020,"8",10
"831",2020-08-11,"MA","tot_cases",121707,2020,"8",11
"832",2020-08-12,"MA","tot_cases",121936,2020,"8",12
"833",2020-08-13,"MA","tot_cases",122255,2020,"8",13
"834",2020-08-14,"MA","tot_cases",124081,2020,"8",14
"835",2020-08-15,"MA","tot_cases",123199,2020,"8",15
"836",2020-08-16,"MA","tot_cases",123593,2020,"8",16
"837",2020-08-17,"MA","tot_cases",123842,2020,"8",17
"838",2020-08-18,"MA","tot_cases",124063,2020,"8",18
"839",2020-08-19,"MA","tot_cases",124415,2020,"8",19
"840",2020-08-20,"MA","tot_cases",124728,2020,"8",20
"841",2020-08-21,"MA","tot_cases",125159,2020,"8",21
"842",2020-08-22,"MA","tot_cases",125268,2020,"8",22
"843",2020-08-23,"MA","tot_cases",125268,2020,"8",23
"844",2020-08-24,"MA","tot_cases",125839,2020,"8",24
"845",2020-08-25,"MA","tot_cases",126188,2020,"8",25
"846",2020-08-26,"MA","tot_cases",126503,2020,"8",26
"847",2020-08-27,"MA","tot_cases",126868,2020,"8",27
"848",2020-08-28,"MA","tot_cases",127306,2020,"8",28
"849",2020-08-29,"MA","tot_cases",127727,2020,"8",29
"850",2020-08-30,"MA","tot_cases",127901,2020,"8",30
"851",2020-08-31,"MA","tot_cases",128202,2020,"8",31
"852",2020-09-01,"MA","tot_cases",128888,2020,"9",1
"853",2020-09-02,"MA","tot_cases",129176,2020,"9",2
"854",2020-09-03,"MA","tot_cases",129596,2020,"9",3
"855",2020-09-04,"MA","tot_cases",129815,2020,"9",4
"856",2020-09-05,"MA","tot_cases",130253,2020,"9",5
"857",2020-09-06,"MA","tot_cases",130623,2020,"9",6
"858",2020-09-07,"MA","tot_cases",130942,2020,"9",7
"859",2020-09-08,"MA","tot_cases",131110,2020,"9",8
"860",2020-09-09,"MA","tot_cases",131292,2020,"9",9
"861",2020-09-10,"MA","tot_cases",131655,2020,"9",10
"862",2020-09-11,"MA","tot_cases",132098,2020,"9",11
"863",2020-09-12,"MA","tot_cases",132533,2020,"9",12
"864",2020-09-13,"MA","tot_cases",132800,2020,"9",13
"865",2020-09-14,"MA","tot_cases",133035,2020,"9",14
"866",2020-09-15,"MA","tot_cases",133321,2020,"9",15
"867",2020-09-16,"MA","tot_cases",133616,2020,"9",16
"868",2020-09-17,"MA","tot_cases",134035,2020,"9",17
"869",2020-09-18,"MA","tot_cases",134466,2020,"9",18
"870",2020-09-19,"MA","tot_cases",135035,2020,"9",19
"871",2020-09-20,"MA","tot_cases",135375,2020,"9",20
"872",2020-09-21,"MA","tot_cases",135619,2020,"9",21
"873",2020-09-22,"MA","tot_cases",135762,2020,"9",22
"874",2020-09-23,"MA","tot_cases",136304,2020,"9",23
"875",2020-09-24,"MA","tot_cases",136759,2020,"9",24
"876",2020-09-25,"MA","tot_cases",137213,2020,"9",25
"877",2020-09-26,"MA","tot_cases",137728,2020,"9",26
"878",2020-09-27,"MA","tot_cases",138322,2020,"9",27
"879",2020-09-28,"MA","tot_cases",138689,2020,"9",28
